
3184	['2014.03', 'Investment funds', '231', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '0']

3185	['2014.03', 'Investment funds', '231', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '437']

3186	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '55132']

3187	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3188	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3189	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '0']

3190	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '0']

3191	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '55132']

3192	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

3193	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '..']

3194	['2014.03', 'Investment funds', '231', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '..']

3195	['2014.03', 'Investment funds', '231', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '126']

3196	['2014.03', 'Investment funds', '231', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '0']

3197	['2014.03', 'Investment funds', '231', 'Closing balance net worth', 'LE00000', 'B900000', '0']

3198	['2014.03', 'Investment funds', '231', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '55132']

3199	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Closing balance total assets', 'LE00000', 'A000000', '59050']

3200	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '57983']

3201	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3202	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', 'C']

3203	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '43060']

3204	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '9060']

3205	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '2097']

3206	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

3207	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '174']

3208	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', 'C']

3209	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '57769']

3210	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3211	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3212	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '44266']

3213	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '12749']

3214	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '278']

3215	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

3216	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '108']

3217	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '368']

3218	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '957']

3219	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '111']

3220	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Closing balance net worth', 'LE00000', 'B900000', '1281']

3221	['2014.03', 'Other financial intermediaries excluding insurance and pension funds', '241', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '59050']

3222	['2014.03', 'Insurance corporations', '251', 'Closing balance total assets', 'LE00000', 'A000000', '27948']

3223	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '26601']

3224	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3225	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', 'C']

3226	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', 'C']

3227	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', 'C']

3228	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '3624']

3229	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '7107']

3230	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '353']

3231	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '4948']

3232	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '28118']

3233	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3234	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3235	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', 'C']

3236	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', 'C']

3237	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '3455']

3238	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '19932']

3239	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '137']

3240	['2014.03', 'Insurance corporations', '251', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '1848']

3241	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '974']

3242	['2014.03', 'Insurance corporations', '251', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '374']

3243	['2014.03', 'Insurance corporations', '251', 'Closing balance net worth', 'LE00000', 'B900000', '-170']

3244	['2014.03', 'Insurance corporations', '251', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '27948']

3245	['2014.03', 'Pension funds', '261', 'Closing balance total assets', 'LE00000', 'A000000', '54990']

3246	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '54904']

3247	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3248	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '1486']

3249	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '3151']

3250	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '0']

3251	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '38970']

3252	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '11297']

3253	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '0']

3254	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '0']

3255	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '54990']

3256	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3257	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3258	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '0']

3259	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '0']

3260	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

3261	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '54990']

3262	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '..']

3263	['2014.03', 'Pension funds', '261', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '..']

3264	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '44']

3265	['2014.03', 'Pension funds', '261', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '42']

3266	['2014.03', 'Pension funds', '261', 'Closing balance net worth', 'LE00000', 'B900000', '0']

3267	['2014.03', 'Pension funds', '261', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '54990']

3268	['2014.03', 'Financial auxiliaries', '270', 'Closing balance total assets', 'LE00000', 'A000000', '9155']

3269	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '7418']

3270	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3271	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', 'C']

3272	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', 'C']

3273	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', 'C']

3274	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '735']

3275	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

3276	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '108']

3277	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', 'C']

3278	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '9155']

3279	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3280	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3281	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', 'C']

3282	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', 'C']

3283	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '6734']

3284	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

3285	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '..']

3286	['2014.03', 'Financial auxiliaries', '270', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '1459']

3287	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '1151']

3288	['2014.03', 'Financial auxiliaries', '270', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '586']

3289	['2014.03', 'Financial auxiliaries', '270', 'Closing balance net worth', 'LE00000', 'B900000', '0']

3290	['2014.03', 'Financial auxiliaries', '270', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '9155']

3291	['2014.03', 'Captive financial institutions', '281', 'Closing balance total assets', 'LE00000', 'A000000', '298918']

3292	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '292317']

3293	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3294	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '13357']

3295	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '19142']

3296	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '89941']

3297	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '140634']

3298	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

3299	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '26']

3300	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '29218']

3301	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '305873']

3302	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3303	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3304	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '25174']

3305	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '103220']

3306	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '157115']

3307	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

3308	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '39']

3309	['2014.03', 'Captive financial institutions', '281', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '20324']

3310	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '2133']

3311	['2014.03', 'Captive financial institutions', '281', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '4468']

3312	['2014.03', 'Captive financial institutions', '281', 'Closing balance net worth', 'LE00000', 'B900000', '-6955']

3313	['2014.03', 'Captive financial institutions', '281', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '298918']

3314	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance total assets', 'LE00000', 'A000000', '209549']

3315	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '113371']

3316	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '1448']

3317	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '19764']

3318	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '12005']

3319	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '18584']

3320	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '45169']

3321	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

3322	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '2414']

3323	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '13988']

3324	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '115236']

3325	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '1522']

3326	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3327	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '79338']

3328	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '7559']

3329	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

3330	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '11313']

3331	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '754']

3332	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '14751']

3333	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '73683']

3334	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '22495']

3335	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance net worth', 'LE00000', 'B900000', '94313']

3336	['2014.03', 'Central government institutions excluding funded social insurance schemes', '311', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '209549']

3337	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Closing balance total assets', 'LE00000', 'A000000', '32987']

3338	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '32856']

3339	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3340	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '2120']

3341	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '18736']

3342	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '0']

3343	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '9090']

3344	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '1414']

3345	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '248']

3346	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '1249']

3347	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '7017']

3348	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3349	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3350	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '0']

3351	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '0']

3352	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

3353	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '5004']

3354	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '306']

3355	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '1707']

3356	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '0']

3357	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '131']

3358	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Closing balance net worth', 'LE00000', 'B900000', '25970']

3359	['2014.03', 'Central government institutions funded social insurance schemes', '312', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '32987']

3360	['2014.03', 'Local government institutions', '321', 'Closing balance total assets', 'LE00000', 'A000000', '90505']

3361	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '15153']

3362	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3363	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '1167']

3364	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '1115']

3365	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '1440']

3366	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '9852']

3367	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '0']

3368	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '262']

3369	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance other accounts receivable', 'LE00000', 'AFA0800', '1317']

3370	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance total financial liabilities', 'LE00000', 'AFL0000', '13414']

3371	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance monetary gold and special drawing rights', 'LE00000', 'AFL0100', '0']

3372	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance currency and deposits', 'LE00000', 'AFL0200', '0']

3373	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance debt securities', 'LE00000', 'AFL0300', '5599']

3374	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance loans', 'LE00000', 'AFL0400', '5190']

3375	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance equity and investment fund shares', 'LE00000', 'AFL0500', '0']

3376	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFL0600', '0']

3377	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance financial derivatives and employee stock options', 'LE00000', 'AFL0700', '330']

3378	['2014.03', 'Local government institutions', '321', 'Financial liabilities Closing balance other accounts payable', 'LE00000', 'AFL0800', '2295']

3379	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance produced non-financial assets', 'LE00000', 'AN10000', '45957']

3380	['2014.03', 'Local government institutions', '321', 'Financial assets Closing balance non-produced non-financial assets', 'LE00000', 'AN20000', '29395']

3381	['2014.03', 'Local government institutions', '321', 'Closing balance net worth', 'LE00000', 'B900000', '77091']

3382	['2014.03', 'Local government institutions', '321', 'Closing balance total liabilities and net worth', 'LE00000', 'L000000', '90505']

3383	['2014.03', 'Non-profit institutions serving households', '400', 'Closing balance total assets', 'LE00000', 'A000000', '28780']

3384	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance total financial and non-financial assets', 'LE00000', 'AFA0000', '12224']

3385	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance monetary gold and special drawing rights', 'LE00000', 'AFA0100', '0']

3386	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance currency and deposits', 'LE00000', 'AFA0200', '4980']

3387	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance debt securities', 'LE00000', 'AFA0300', '198']

3388	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance loans', 'LE00000', 'AFA0400', '6494']

3389	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance equity and investment fund shares', 'LE00000', 'AFA0500', '439']

3390	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance insurance, pension and standardised guarantee schemes', 'LE00000', 'AFA0600', '..']

3391	['2014.03', 'Non-profit institutions serving households', '400', 'Financial assets Closing balance financial derivatives and employee stock options', 'LE00000', 'AFA0700', '30']

